OTUID	KO	OE	WT	All
ASV_1013	0.011459468	0.013062521	0.006731407	0.010417798929235
ASV_1088	0.005963259	0.018208890	0.008061707	0.0107446185876099
ASV_1136	0.002777246	0.021085259	0.008530274	0.0107975929265001
ASV_1144	0.008456605	0.013723324	0.009371859	0.0105172628235401
ASV_1167	0.009494949	0.013133734	0.008961801	0.0105301615948036
ASV_1184	0.008161865	0.012745605	0.010723867	0.010543779157164
ASV_1224	0.008249371	0.011149258	0.012136744	0.0105117908432952
ASV_1251	0.005492551	0.018971634	0.007673339	0.0107125081330579
ASV_1272	0.006710184	0.014581885	0.010294542	0.0105288702172779
ASV_1310	0.013956266	0.005535141	0.011120242	0.010203882824978
ASV_1590	0.004489784	0.016718001	0.010670989	0.0106262581224659
ASV_1642	0.011522239	0.011237746	0.008473209	0.0104110646505721
ASV_1929	0.010540905	0.014692999	0.006749079	0.0106609941316835
ASV_2197	0.0131098952	0.0178108090	0.0009033179	0.0106080073893621
ASV_930	0.010005184	0.012209342	0.009409892	0.0105414724803416
ASV_974	0.006234655	0.013679489	0.011647264	0.0105204693905322
ASV_989	0.004572816	0.012085153	0.014689132	0.0104490335850136
ASV_999	0.008957712	0.014109364	0.008503536	0.010523537602469
ASV_1001	0.016263306	0.008025393	0.006253720	0.0101808062938599
ASV_1005	0.002855388	0.013116641	0.015174003	0.0103820107428552
ASV_1009	0.007332432	0.016111126	0.008101043	0.0105148671389183
ASV_1020	0.012273679	0.011989467	0.006678732	0.0103139590185843
ASV_1087	0.009453961	0.011562621	0.009969552	0.0103287115743732
ASV_1097	0.009042038	0.013233167	0.008963674	0.0104129597260909
ASV_1099	0.002273679	0.019217029	0.010311115	0.0106006074997911
ASV_1123	0.006220977	0.017633023	0.007620903	0.0104916344423671
ASV_1207	0.010250296	0.010584562	0.009798694	0.0102111840228323
ASV_1232	0.00925244	0.01358210	0.00852326	0.0104525998372479
ASV_1447	0.001892209	0.020711500	0.009318201	0.0106406368699449
ASV_1467	0.014290126	0.006981265	0.009394423	0.0102219379080076
ASV_1888	0.010533011	0.015671595	0.005836402	0.010680335956885
ASV_1916	0.007031582	0.013539974	0.010696007	0.0104225210770802
ASV_1023	0.008706962	0.008198090	0.013442558	0.0101158700903283
ASV_1029	0.008467263	0.013646094	0.008502340	0.0102052322459601
ASV_1035	0.00859421	0.01154270	0.01030719	0.0101480318214255
ASV_1050	0.01154911	0.01057200	0.00809968	0.0100735962994119
ASV_1065	0.021681824	0.002989855	0.004932909	0.0098681959717807
ASV_1067	0.013345168	0.006566042	0.009837001	0.00991607035024267
ASV_1089	0.009065493	0.011031938	0.010288322	0.0101285845068319
ASV_1090	0.003670329	0.020477501	0.006741870	0.0102965667687557
ASV_1151	0.004523628	0.010098461	0.015740423	0.010120837350241
ASV_1182	0.011402544	0.012684636	0.006706986	0.0102647219826414
ASV_1742	0.009763144	0.011184004	0.009353104	0.0101000842475754
ASV_1820	0.011917763	0.010639506	0.008006273	0.0101878475146519
ASV_2734	0.007365735	0.015212933	0.008474197	0.010350954812028
ASV_2863	0.001851855	0.016204430	0.012920246	0.0103255105231111
ASV_928	0.020018179	0.003051109	0.006205218	0.00975816870129482
ASV_933	0.01269999	0.01134654	0.00623794	0.0100948236541845
ASV_955	0.007783129	0.009129475	0.013393670	0.0101020915256221
ASV_978	0.004731684	0.023791178	0.003594350	0.0107057375255562
ASV_987	0.008998786	0.008616138	0.013145151	0.0102533581332282
ASV_1004	0.011453701	0.010089986	0.008495305	0.0100129973545466
ASV_1059	0.00698448	0.01328106	0.01027262	0.0101793891772025
ASV_1068	0.013131102	0.007598565	0.008857022	0.00986222958732621
ASV_1077	0.007646885	0.012595564	0.009849918	0.0100307890032411
ASV_1115	0.007535645	0.009154531	0.013007640	0.00989927166308402
ASV_1158	0.008551324	0.013145789	0.008503865	0.0100669928410517
ASV_1638	0.015806485	0.007585909	0.006284280	0.00989222465323525
ASV_1744	0.004936954	0.011434144	0.013926615	0.010099237675377
ASV_1922	0.007531703	0.016780928	0.006248510	0.0101870470606055
ASV_2043	0.007990090	0.009594163	0.012023535	0.00986926270528982
ASV_2621	0.006489550	0.014142085	0.009859859	0.0101638311899821
ASV_957	0.00557766	0.01109777	0.01350257	0.0100593316748164
ASV_1008	0.021102521	0.002988745	0.004484928	0.00952539787392327
ASV_1012	0.009852251	0.009100352	0.010310048	0.00975421692891502
ASV_1061	0.004392334	0.007139361	0.017430646	0.00965411376017615
ASV_1064	0.002458308	0.019146520	0.008963158	0.0101893288182399
ASV_1095	0.015727042	0.008614440	0.004925595	0.00975569243826066
ASV_1108	0.006287701	0.011588102	0.011609347	0.00982838306097501
ASV_1140	0.007038199	0.012230562	0.010701325	0.00999002847306287
ASV_1147	0.009847903	0.010712534	0.008931940	0.00983079221971579
ASV_1150	0.0009392001	0.0212813161	0.0085149551	0.0102451570793478
ASV_1159	0.009114988	0.016711779	0.004494727	0.0101071647690202
ASV_1171	0.006483260	0.014129563	0.009391151	0.0100013247729575
ASV_1181	0.005873391	0.007508006	0.015700761	0.00969405282575645
ASV_1230	0.01069570	0.01254968	0.00625023	0.0098318710226989
ASV_1277	0.019721702	0.003059837	0.005816546	0.00953269523732073
ASV_1307	0.01243209	0.01065704	0.00632255	0.00980389100345408
ASV_1358	0.007608044	0.012638903	0.009409373	0.0098854402015077
ASV_1389	0.007769123	0.011645893	0.010264539	0.00989318500368903
ASV_1482	0.007149286	0.014241261	0.008490336	0.00996029451606868
ASV_1529	0.008455733	0.011575157	0.009373445	0.00980144492703479
ASV_1620	0.005946136	0.011077252	0.012419714	0.00981436704986833
ASV_1640	0.011552445	0.003016171	0.014197747	0.00958878746198146
ASV_1884	0.008250000	0.014167619	0.007560585	0.00999273480851274
ASV_2490	0.007860196	0.016168246	0.006257300	0.0100952476076962
ASV_965	0.012091954	0.011158739	0.006286694	0.00984579581094716
ASV_995	0.00375500	0.01519312	0.01118182	0.0100433162127943
ASV_1016	0.006672616	0.012162572	0.010264874	0.0097000204578547
ASV_1025	0.020442026	0.004091743	0.004955435	0.00982973459425892
ASV_1039	0.00000000	0.00000000	0.02826945	0.00942315116254328
ASV_1105	0.009363176	0.008530213	0.010680334	0.00952457423094643
ASV_1146	0.00497697	0.01315284	0.01120222	0.00977734498578398
ASV_1190	0.010009556	0.011621027	0.007162186	0.00959758995404474
ASV_1211	0.004865077	0.015628365	0.008999364	0.00983093532537332
ASV_1238	0.011423190	0.010185116	0.007591143	0.00973314956234774
ASV_1284	0.008446983	0.013088779	0.007612414	0.00971605856772149
ASV_1309	0.007018627	0.013693588	0.008987017	0.00989974363390461
ASV_1496	0.002428123	0.020817774	0.007188165	0.0101446874663198
ASV_1592	0.010016179	0.004625202	0.013881591	0.00950765737055177
ASV_1889	0.015774827	0.008115709	0.004484791	0.0094584420104937
ASV_2264	0.009478710	0.012149915	0.007636106	0.00975491047107572
ASV_2751	0.016566722	0.007633940	0.004450564	0.00955040877411469
ASV_1017	0.017364042	0.001020960	0.008390487	0.0089251629836946
ASV_1049	0.007273867	0.014060148	0.007569768	0.00963459440763532
ASV_1058	0.007077787	0.006100555	0.015292792	0.00949037801340244
ASV_1137	0.008551782	0.009059892	0.010778464	0.00946337935082209
ASV_1186	0.009425841	0.008580162	0.010359488	0.00945516347728957
ASV_1239	0.009423975	0.014630978	0.004914604	0.00965651940311812
ASV_1287	0.004452982	0.010310436	0.013455079	0.00940616562752388
ASV_1331	0.009547990	0.011782858	0.007596466	0.00964243828025775
ASV_1357	0.003245939	0.004091520	0.020760309	0.00936592250876512
ASV_1522	0.009640220	0.008631865	0.009860712	0.00937759914581309
ASV_1538	0.008203669	0.010560573	0.009868823	0.00954435481934611
ASV_1568	0.008088482	0.009929492	0.010355796	0.00945792322739449
ASV_1801	0.0022249568	0.0271774820	0.0008930466	0.0100984951444982
ASV_1874	0.009817326	0.010717736	0.007975211	0.00950342449184596
ASV_2098	0.005416927	0.014096680	0.009452805	0.00965547058970141
ASV_904	0.014457499	0.003542929	0.009282192	0.00909420683753648
ASV_936	0.007024834	0.013130793	0.008868502	0.0096747095421428
ASV_1110	0.018420309	0.006036405	0.004902185	0.00978629977595498
ASV_1125	0.004050267	0.016775932	0.008029915	0.00961870480832585
ASV_1153	0.008521924	0.008562140	0.010737968	0.00927401041722819
ASV_1173	0.005553136	0.013070635	0.009773603	0.00946579119381128
ASV_1177	0.004609530	0.005602979	0.017393498	0.00920200220738556
ASV_1223	0.006099082	0.012613317	0.009799261	0.00950388658563802
ASV_1245	0.013196617	0.007583405	0.006741424	0.00917381518693268
ASV_1248	0.008663745	0.007616587	0.011666946	0.00931575916089234
ASV_1268	0.001926357	0.018860218	0.008493179	0.00975991803440811
ASV_1306	0.006187333	0.003076649	0.017710640	0.00899154039531558
ASV_1323	0.006309464	0.011014904	0.010749630	0.00935799943844391
ASV_1326	0.011018899	0.010099748	0.007163718	0.00942745482795864
ASV_1348	0.0005017662	0.0005027652	0.0261691217	0.00905788436776059
ASV_1383	0.005455856	0.007522057	0.014812633	0.00926351545856281
ASV_1872	0.010426781	0.010110143	0.007551494	0.00936280586306699
ASV_2001	0.004184831	0.023556031	0.001800840	0.00984723418223317
ASV_2454	0.003580218	0.014633450	0.010235380	0.00948301583785037
ASV_2461	0.006255081	0.012588052	0.009335246	0.00939279291261457
ASV_2567	0.003219086	0.011640558	0.013294605	0.00938474964325141
ASV_2919	0.005354703	0.006617582	0.015907870	0.00929338476453717
ASV_944	0.006771998	0.010040337	0.011141994	0.00931810947199471
ASV_1114	0.002296589	0.009986986	0.015246170	0.00917658131163513
ASV_1133	0.006739182	0.010115673	0.010765729	0.00920686144100565
ASV_1142	0.004931620	0.016155195	0.007151778	0.00941286429545291
ASV_1152	0.008310776	0.010518211	0.009017476	0.00928215415487208
ASV_1160	0.011063373	0.001975253	0.013515139	0.00885125489673398
ASV_1163	0.00547197	0.01111242	0.01114544	0.00924327453827089
ASV_1179	0.007822955	0.012751529	0.007608469	0.00939431760618133
ASV_1180	0.008664749	0.007106024	0.011638214	0.00913632916888357
ASV_1185	0.02645555	0.00000000	0.00000000	0.00881851539873005
ASV_1199	0.007263918	0.012162063	0.008472641	0.0092995405989968
ASV_1217	0.007268104	0.006945818	0.012686251	0.0089667244153591
ASV_1243	0.010810315	0.010087302	0.006654055	0.00918389080925645
ASV_1244	0.006231649	0.014724126	0.007158835	0.00937153666790776
ASV_1315	0.009036060	0.007943399	0.010233982	0.00907114701493288
ASV_1346	0.007434862	0.012607295	0.007575298	0.00920581860662873
ASV_1436	0.009266898	0.009209201	0.009395854	0.00929065097309871
ASV_1459	0.008134247	0.008583145	0.010773390	0.00916359374199094
ASV_1577	0.007449088	0.013582309	0.007168230	0.00939987573990476
ASV_1654	0.004506683	0.009096201	0.013927663	0.00917684886022618
ASV_1674	0.005771468	0.017601620	0.005398221	0.00959043621350024
ASV_1740	0.010711949	0.012705540	0.004921446	0.00944631150472214
ASV_1875	0.007689518	0.008563035	0.011205916	0.00915282308792142
ASV_1985	0.021980748	0.002524351	0.002261923	0.00892234064814312
ASV_2097	0.005549496	0.011197274	0.011179963	0.00930891103221114
ASV_949	0.012469070	0.007584246	0.007160428	0.00907124776428263
ASV_1080	0.0009228242	0.0154923593	0.0112028424	0.0092060086529229
ASV_1107	0.007689562	0.008664539	0.010698622	0.00901757439408173
ASV_1135	0.001882587	0.012135747	0.013413474	0.00914393580843442
ASV_1157	0.008457157	0.012991938	0.005813533	0.00908754222519097
ASV_1164	0.006066294	0.011109371	0.009853815	0.00900982665741842
ASV_1203	0.010102080	0.008625164	0.008512354	0.0090798659625881
ASV_1210	0.004155720	0.013770334	0.009813985	0.00924667950515843
ASV_1225	0.001363898	0.016025371	0.009970487	0.0091199188470512
ASV_1237	0.012170929	0.007100673	0.007589042	0.00895354812890557
ASV_1267	0.003307177	0.012148314	0.012029517	0.00916166942685651
ASV_1423	0.006577094	0.006627805	0.013857589	0.00902082970963371
ASV_1430	0.012181971	0.006024707	0.008504110	0.00890359608653724
ASV_1567	0.007821578	0.014157951	0.005415198	0.00913157558126842
ASV_1571	0.003627545	0.009015781	0.014130766	0.00892469751506344
ASV_1625	0.007425329	0.011180151	0.008936088	0.00918052285125741
ASV_1836	0.007867169	0.011020001	0.008518793	0.009135320881934
ASV_2099	0.006106518	0.013165947	0.008548466	0.00927364331998372
ASV_2116	0.007300085	0.012569038	0.007637243	0.00916878854314393
ASV_2259	0.009096113	0.011675597	0.006707971	0.00915989380788867
ASV_2766	0.008604403	0.010732056	0.008076088	0.00913751575070883
ASV_1119	0.017425580	0.007185244	0.001303033	0.00863795254819151
ASV_1141	0.005752222	0.009651447	0.011601259	0.0090016427291347
ASV_1187	0.005931054	0.013526074	0.007599695	0.00901894085870515
ASV_1196	0.008924099	0.006572369	0.011127515	0.00887466115807602
ASV_1200	0.002280432	0.016661729	0.008499040	0.00914706710292423
ASV_1220	0.006832929	0.012559966	0.007594014	0.00899563626098992
ASV_1222	0.008641317	0.009134135	0.008945155	0.00890686910095547
ASV_1256	0.008715599	0.011197887	0.007191642	0.00903504264501487
ASV_1259	0.006712857	0.013191645	0.007164915	0.0090231392182788
ASV_1265	0.007011571	0.013655661	0.006697401	0.0091215443071985
ASV_1314	0.005666214	0.012126629	0.008893632	0.00889549179436107
ASV_1333	0.002417954	0.013659262	0.011111995	0.00906307017357337
ASV_1345	0.005642343	0.010076449	0.010780765	0.00883318576365716
ASV_1361	0.007368379	0.007596569	0.011614548	0.00885983216571335
ASV_1370	0.006058975	0.015203562	0.005841651	0.00903472933820378
ASV_1476	0.004092598	0.013629197	0.009376335	0.00903270996912214
ASV_1483	0.012313056	0.003030147	0.010202609	0.00851527082451152
ASV_1497	0.002804865	0.018271643	0.006740263	0.00927225688617724
ASV_1754	0.009960763	0.009563410	0.007176654	0.00890027569505954
ASV_1860	0.004596266	0.013614860	0.008975395	0.00906217380988673
ASV_1871	0.007564406	0.011573961	0.007592270	0.00891021227251161
ASV_1979	0.016163560	0.006129346	0.004075400	0.00878943545848493
ASV_1984	0.007255852	0.012083411	0.007644869	0.00899471079962313
ASV_2798	0.010217155	0.011110976	0.005844067	0.00905739966610154
ASV_1042	0.002314033	0.015759226	0.008935394	0.00900288441706353
ASV_1091	0.006378554	0.013143602	0.007168309	0.00889682186402541
ASV_1188	0.004467910	0.014138182	0.008060112	0.00888873440458995
ASV_1197	0.004058552	0.011554255	0.010683472	0.00876542636710456
ASV_1198	0.003253233	0.014691592	0.008990181	0.00897833569383328
ASV_1204	0.010412034	0.006537146	0.008930623	0.00862660095517418
ASV_1229	0.005297119	0.012542272	0.008482531	0.0087739737783338
ASV_1258	0.007435283	0.008664539	0.010345539	0.0088151204364961
ASV_1291	0.008557761	0.016894398	0.000868689	0.00877361601412391
ASV_1312	0.004485906	0.004509604	0.016495732	0.00849708070043251
ASV_1351	0.009744232	0.006052780	0.009847297	0.00854810269940998
ASV_1404	0.003596682	0.014616736	0.008546504	0.00891997425844349
ASV_1507	0.008973065	0.007613229	0.009433698	0.00867333076638782
ASV_1589	0.009958572	0.007549978	0.008541471	0.00868334023690428
ASV_1611	0.004604533	0.018584904	0.004038049	0.0090758284829441
ASV_1718	0.012430488	0.007621071	0.005841863	0.00863114042504391
ASV_1936	0.007489442	0.010176975	0.009001172	0.00888919608317963
ASV_2073	0.004097921	0.005073613	0.016601335	0.00859095602756757
ASV_2128	0.008774081	0.004526463	0.012551510	0.00861735097657155
ASV_991	0.008370182	0.009407877	0.008051237	0.00860976541131414
ASV_1100	0.005856879	0.004573889	0.014724057	0.00838494176510216
ASV_1149	0.0000000	0.0282756	0.0000000	0.00942519989992151
ASV_1172	0.006007575	0.013679822	0.006696818	0.00879473838873767
ASV_1178	0.003809163	0.009573158	0.012583860	0.00865539380809158
ASV_1195	0.008815314	0.010578658	0.006750999	0.0087149903860332
ASV_1209	0.005017408	0.001543684	0.018457359	0.00833948341010239
ASV_1214	0.012073977	0.009148892	0.004484183	0.00856901731797785
ASV_1273	0.004650430	0.011499285	0.009864083	0.00867126578708925
ASV_1281	0.007169643	0.009108524	0.009456828	0.00857833205317708
ASV_1289	0.002289289	0.012953944	0.010729465	0.00865756617045326
ASV_1299	0.007324610	0.010043968	0.008546554	0.00863837731240374
ASV_1349	0.006573674	0.012164176	0.007626252	0.00878803404686116
ASV_1352	0.008617779	0.010083209	0.007136286	0.00861242468159392
ASV_1355	0.009322510	0.004484608	0.011201411	0.00833617626586142
ASV_1377	0.008992417	0.008596086	0.008056408	0.00854830372220823
ASV_1409	0.011116187	0.009675544	0.005359371	0.00871703397193539
ASV_1415	0.010749517	0.009604121	0.005785929	0.00871318880769308
ASV_1446	0.003144585	0.015082956	0.008079278	0.00876893949862265
ASV_1518	0.010215554	0.007133288	0.008037871	0.00846223781671302
ASV_1536	0.007698697	0.008076468	0.009826495	0.00853388650403964
ASV_1819	0.008730394	0.007614607	0.009389304	0.00857810184520747
ASV_2257	0.008402014	0.010152368	0.007639113	0.00873116479723562
ASV_1162	0.007337676	0.012161509	0.005754802	0.00841799562326631
ASV_1260	0.007130495	0.007586838	0.010258040	0.00832512394255362
ASV_1270	0.008995613	0.007494648	0.008488794	0.00832635166784983
ASV_1342	0.003169329	0.011609665	0.010693121	0.00849070523850171
ASV_1364	0.004512445	0.010107890	0.010780559	0.00846696495675331
ASV_1380	0.006529376	0.013162088	0.006270340	0.00865393497741198
ASV_1448	0.005714416	0.010145621	0.009830302	0.00856344605337536
ASV_1530	0.006374938	0.014680487	0.004896115	0.00865051311975654
ASV_1540	0.008675689	0.007050633	0.009410387	0.00837890297937447
ASV_1626	0.008449063	0.013686225	0.004018359	0.0087178822413275
ASV_1694	0.017499011	0.006429194	0.002255689	0.00872796457058493
ASV_1733	0.006808488	0.009119967	0.009338346	0.00842226681923145
ASV_1773	0.006189637	0.010021865	0.009464340	0.00855861437229648
ASV_1779	0.004903455	0.012669416	0.008050707	0.00854119268532001
ASV_1862	0.012611340	0.005058586	0.007173281	0.00828106882920618
ASV_1870	0.006384336	0.014240034	0.005373512	0.00866596042128918
ASV_2148	0.009152089	0.010031656	0.005786066	0.00832327024112097
ASV_2341	0.005824620	0.008508918	0.010725670	0.00835306926404107
ASV_2347	0.008308350	0.007597964	0.009431774	0.00844602951828357
ASV_2729	0.005547695	0.012134053	0.008113565	0.00859843765186337
ASV_1138	0.006718162	0.015082999	0.003625499	0.00847555334337897
ASV_1192	0.006653616	0.010115899	0.008447270	0.00840559519795427
ASV_1206	0.008109806	0.008595801	0.008019036	0.0082415474520899
ASV_1212	0.006873693	0.010586857	0.007607205	0.00835591839688695
ASV_1215	0.002785293	0.004004457	0.017343902	0.00804455056340724
ASV_1227	0.004907685	0.009632194	0.010312372	0.00828408355297476
ASV_1264	0.003182699	0.015176644	0.007194022	0.00851778843438136
ASV_1278	0.006384868	0.012045190	0.006755539	0.00839519892429258
ASV_1280	0.011318307	0.005612484	0.007598695	0.00817649559885934
ASV_1290	0.007464892	0.009534420	0.007582744	0.00819401871937466
ASV_1320	0.004576475	0.003554761	0.015723909	0.00795171484990062
ASV_1360	0.008533875	0.009640052	0.007170307	0.00844807779435208
